,Employee_ID,Age,Gender,Education_Level,Industry,Job_Role,Years_Experience,AI_Adoption_Level,Automation_Risk,Upskilling_Required,Salary_Before_AI,Salary_After_AI,Job_Status,Work_Hours_Per_Week,Remote_Work,Job_Satisfaction,Productivity_Change_%,Salary_Change,Salary_Change_%,Experience_Level,Impact_Level,Is_Replaced
1446,E1447,42,Other,Bachelor,Marketing,Digital marketer,17,Low,High,False,88726,85766,Unchanged,39,False,8,-9.37,-2960,-3.336113427856547,Senior,High,False
1447,E1448,25,Male,Master,Education,Administrator,1,Low,Low,True,77632,79137,Unchanged,45,True,6,27.1,1505,1.9386335531739491,Junior,Low,False
1448,E1449,48,Other,Master,Manufacturing,Machine operator,25,Low,Low,True,112336,119407,Unchanged,46,False,9,28.67,7071,6.2945093291553915,Senior,Low,False
1449,E1450,55,Other,Phd,Healthcare,Technician,30,Medium,Medium,False,96957,115251,Modified,44,True,3,30.05,18294,18.8681580494446,Senior,Medium,False
1450,E1451,33,Female,Master,Finance,Auditor,9,Low,High,False,65050,70502,Unchanged,50,False,6,8.23,5452,8.381245196003075,Senior,High,False
1451,E1452,37,Other,Bachelor,Manufacturing,Machine operator,11,Medium,Low,False,32260,35846,Unchanged,43,False,6,19.05,3586,11.115933044017359,Senior,Low,False
1452,E1453,38,Female,Phd,Retail,Cashier,14,High,High,False,117616,127688,Replaced,49,False,4,21.35,10072,8.56346075363896,Senior,High,True
1453,E1454,56,Male,High school,Retail,Sales associate,33,Medium,Medium,False,75213,74320,Modified,37,True,9,-3.36,-893,-1.1872947495778656,Senior,Medium,False
1454,E1455,29,Female,Bachelor,Finance,Auditor,5,High,High,True,48961,48686,Modified,46,False,3,15.23,-275,-0.5616715344866322,Mid,High,False
1455,E1456,51,Male,Bachelor,Retail,Store manager,26,Medium,Medium,False,115013,137171,Modified,46,False,5,-0.01,22158,19.265648231069534,Senior,Medium,False
1456,E1457,28,Male,High school,Healthcare,Technician,2,High,Medium,True,37045,51186,Modified,53,False,3,24.78,14141,38.172492914023486,Junior,Medium,False
1457,E1458,57,Male,Bachelor,Healthcare,Technician,33,Low,Low,True,56844,61320,Unchanged,44,False,9,37.41,4476,7.874181971712053,Senior,Low,False
1458,E1459,47,Male,High school,Education,Administrator,21,Low,Low,False,70581,67091,Unchanged,46,True,8,-5.51,-3490,-4.944673495699976,Senior,Low,False
1459,E1460,22,Other,Master,Finance,Auditor,0,High,Low,True,32347,32675,Unchanged,54,True,9,7.13,328,1.0140043898970539,Junior,Low,False
1460,E1461,29,Other,Master,It,Data analyst,5,High,Low,False,82136,73094,Unchanged,48,False,6,14.31,-9042,-11.00857115028733,Mid,Low,False
1461,E1462,53,Female,High school,It,Software engineer,30,Low,Low,False,119710,121249,Unchanged,42,True,5,27.0,1539,1.2856068833013115,Senior,Low,False
1462,E1463,26,Other,Master,Manufacturing,Supervisor,0,Low,Low,False,65999,71326,Unchanged,45,True,7,-18.18,5327,8.071334414157791,Junior,Low,False
1463,E1464,29,Other,Phd,Manufacturing,Machine operator,7,Medium,Medium,True,61655,64686,Modified,47,True,5,5.2,3031,4.916065201524613,Senior,Medium,False
1464,E1465,57,Male,High school,Marketing,Seo specialist,33,Medium,High,False,58371,59782,Unchanged,47,False,3,-3.8,1411,2.4172962601291736,Senior,High,False
1465,E1466,49,Female,High school,Finance,Auditor,27,Low,Medium,False,39916,41438,Modified,48,False,8,-4.32,1522,3.813007315362261,Senior,Medium,False
1466,E1467,22,Male,High school,Healthcare,Technician,0,Low,Medium,True,111614,107958,Modified,47,True,3,21.69,-3656,-3.2755747486874403,Junior,Medium,False
1467,E1468,36,Female,High school,Education,Administrator,14,Medium,Low,False,70761,71793,Unchanged,42,False,7,37.41,1032,1.4584304913723662,Senior,Low,False
1468,E1469,44,Female,Bachelor,Retail,Cashier,18,High,High,False,65367,62898,Modified,41,False,9,28.21,-2469,-3.7771352517325254,Senior,High,False
1469,E1470,48,Other,Phd,Manufacturing,Quality inspector,24,Medium,Medium,False,55989,51995,Modified,50,True,6,-18.65,-3994,-7.1335440890174855,Senior,Medium,False
1470,E1471,41,Male,Phd,Retail,Sales associate,15,High,Medium,False,70639,93522,Modified,35,False,4,22.29,22883,32.39428644233355,Senior,Medium,False
1471,E1472,50,Female,High school,Marketing,Content creator,24,Medium,Low,True,62844,58641,Unchanged,38,True,7,5.17,-4203,-6.68798930685507,Senior,Low,False
1472,E1473,48,Male,Phd,Retail,Sales associate,23,High,Medium,False,101524,86791,Modified,48,False,4,10.83,-14733,-14.511839565028959,Senior,Medium,False
1473,E1474,33,Male,Master,Finance,Accountant,8,Low,Medium,False,32419,34684,Modified,35,False,6,33.92,2265,6.986643634905457,Senior,Medium,False
1474,E1475,55,Male,High school,Manufacturing,Supervisor,30,Medium,High,False,36487,38920,Unchanged,43,True,5,-9.79,2433,6.6681283744895445,Senior,High,False
1475,E1476,36,Female,Phd,Education,Teacher,13,Low,Medium,True,116261,113122,Modified,51,False,7,24.0,-3139,-2.6999595737177557,Senior,Medium,False
1476,E1477,43,Female,Bachelor,Education,Administrator,17,Medium,High,True,105088,100428,Unchanged,41,False,4,19.1,-4660,-4.434378806333739,Senior,High,False
1477,E1478,26,Male,Phd,It,Data analyst,1,Medium,Low,True,52063,53322,Unchanged,37,False,6,9.0,1259,2.4182240746787547,Junior,Low,False
1478,E1479,36,Male,Bachelor,Marketing,Content creator,10,Medium,Low,True,79725,90739,Unchanged,41,True,4,19.68,11014,13.814989024772656,Senior,Low,False
1479,E1480,29,Male,Bachelor,Marketing,Digital marketer,7,High,Low,True,109834,139358,Unchanged,42,False,3,20.8,29524,26.880565216599596,Senior,Low,False
1480,E1481,36,Female,Bachelor,Marketing,Seo specialist,10,Low,Medium,False,36050,37259,Modified,44,True,9,27.24,1209,3.3536754507628297,Senior,Medium,False
1481,E1482,49,Other,High school,Healthcare,Nurse,23,Medium,High,True,117363,139281,Unchanged,35,False,6,24.05,21918,18.67539173334015,Senior,High,False
1482,E1483,26,Male,Master,Finance,Accountant,2,Low,High,True,92695,93594,Unchanged,54,False,9,10.82,899,0.9698473488321917,Junior,High,False
1483,E1484,44,Other,Phd,Finance,Investment analyst,19,Low,Medium,False,68108,65680,Modified,47,False,5,34.88,-2428,-3.5649262935337998,Senior,Medium,False
1484,E1485,42,Female,High school,Marketing,Seo specialist,19,High,High,True,102683,116833,Modified,38,True,5,1.4,14150,13.780275215955903,Senior,High,False
1485,E1486,44,Male,Master,Education,Teacher,18,High,Low,True,95587,127938,Unchanged,54,True,5,19.37,32351,33.84456045278124,Senior,Low,False
1486,E1487,28,Male,Master,Manufacturing,Quality inspector,2,Low,Medium,False,36057,36892,Modified,43,False,6,-1.13,835,2.3157777962670214,Junior,Medium,False
1487,E1488,37,Other,Bachelor,Education,Teacher,15,High,Medium,True,64293,58173,Modified,48,True,5,-8.08,-6120,-9.518921188931921,Senior,Medium,False
1488,E1489,42,Female,Bachelor,It,Devops engineer,18,Low,Low,False,53284,52001,Unchanged,54,False,6,0.67,-1283,-2.407852263343593,Senior,Low,False
1489,E1490,47,Male,Phd,Retail,Store manager,24,Medium,Low,True,111490,110799,Unchanged,51,False,3,-13.65,-691,-0.6197865279397256,Senior,Low,False
1490,E1491,44,Other,Bachelor,It,Devops engineer,21,Low,Low,True,82328,88060,Unchanged,37,True,5,12.28,5732,6.96239432513847,Senior,Low,False
1491,E1492,49,Female,High school,Manufacturing,Quality inspector,25,Low,Medium,False,112533,113707,Modified,47,True,5,34.43,1174,1.0432495356917526,Senior,Medium,False
1492,E1493,32,Female,High school,Marketing,Digital marketer,6,High,High,False,55792,56275,Replaced,37,False,9,11.23,483,0.8657155147691424,Mid,High,True
1493,E1494,47,Female,Phd,It,Data analyst,21,High,High,True,78542,98309,Replaced,42,False,6,29.4,19767,25.167426345140182,Senior,High,True
1494,E1495,46,Other,Master,It,Devops engineer,22,High,High,False,116120,126898,Replaced,43,True,9,-10.71,10778,9.281777471581124,Senior,High,True
1495,E1496,44,Other,Master,It,Devops engineer,18,High,Medium,False,105700,147546,Modified,48,False,8,-13.63,41846,39.58940397350993,Senior,Medium,False
1496,E1497,33,Male,High school,Finance,Investment analyst,10,High,Medium,False,118090,130712,Modified,35,False,6,18.64,12622,10.688457955796427,Senior,Medium,False
1497,E1498,49,Female,Bachelor,It,Data analyst,27,High,Medium,True,90162,118026,Modified,36,True,7,-18.78,27864,30.904372130165704,Senior,Medium,False
1498,E1499,46,Male,Bachelor,Retail,Sales associate,21,High,Low,False,89622,94846,Unchanged,44,True,8,8.03,5224,5.828925933364576,Senior,Low,False
1499,E1500,50,Female,Master,Finance,Accountant,28,Medium,High,True,57301,58606,Unchanged,45,False,5,-2.65,1305,2.277447164970943,Senior,High,False
1500,E1501,40,Male,High school,Manufacturing,Quality inspector,17,High,Medium,True,55230,73580,Modified,47,True,7,1.49,18350,33.224696722795585,Senior,Medium,False
1501,E1502,25,Female,Bachelor,Education,Teacher,0,Medium,Low,False,35239,36367,Unchanged,46,False,7,-14.53,1128,3.2009988932716595,Junior,Low,False
1502,E1503,32,Other,Bachelor,It,Data analyst,7,Medium,Medium,False,64674,76846,Modified,36,False,4,9.97,12172,18.820546123635467,Senior,Medium,False
1503,E1504,46,Other,High school,Marketing,Content creator,20,Low,High,True,89254,90076,Unchanged,36,True,5,37.2,822,0.9209671275236965,Senior,High,False
1504,E1505,40,Female,High school,Marketing,Digital marketer,16,Medium,High,True,80100,84056,Unchanged,44,True,5,13.25,3956,4.938826466916354,Senior,High,False
1505,E1506,59,Male,Phd,Finance,Auditor,33,Medium,Low,False,102790,100288,Unchanged,44,False,9,28.64,-2502,-2.4340889191555597,Senior,Low,False
1506,E1507,25,Male,Master,Marketing,Seo specialist,2,High,Medium,False,117618,98333,Modified,44,True,5,-0.47,-19285,-16.396299886071862,Junior,Medium,False
1507,E1508,49,Other,Master,Finance,Investment analyst,27,Medium,Low,True,45003,45887,Unchanged,47,False,7,34.26,884,1.9643134902117638,Senior,Low,False
1508,E1509,32,Male,Bachelor,Education,Administrator,10,Low,Medium,True,63717,67093,Modified,39,False,9,5.0,3376,5.298428990693221,Senior,Medium,False
1509,E1510,55,Female,Master,Marketing,Content creator,33,High,Low,True,74331,60556,Unchanged,36,True,5,27.44,-13775,-18.531971855618785,Senior,Low,False
1510,E1511,49,Female,Bachelor,Retail,Sales associate,26,Low,Low,False,45701,47568,Unchanged,46,False,6,37.77,1867,4.0852497757160675,Senior,Low,False
1511,E1512,33,Other,High school,Retail,Sales associate,9,High,Medium,False,88715,89594,Modified,40,True,3,17.65,879,0.9908132784760187,Senior,Medium,False
1512,E1513,54,Other,High school,Finance,Auditor,29,High,Low,True,31626,41687,Unchanged,45,True,7,20.44,10061,31.812432808448744,Senior,Low,False
1513,E1514,55,Female,Bachelor,Education,Teacher,30,Medium,Low,True,64875,72346,Unchanged,37,False,4,29.98,7471,11.515992292870905,Senior,Low,False
1514,E1515,40,Female,Master,Retail,Sales associate,18,Low,Low,False,46427,48921,Unchanged,38,True,3,33.0,2494,5.371874124970383,Senior,Low,False
1515,E1516,45,Male,Phd,Manufacturing,Machine operator,19,High,Low,False,90289,84152,Unchanged,46,True,6,3.31,-6137,-6.79706276512089,Senior,Low,False
1516,E1517,33,Other,High school,Finance,Investment analyst,9,Low,Low,False,40360,42372,Unchanged,45,True,7,-7.18,2012,4.985133795837463,Senior,Low,False
1517,E1518,48,Female,Bachelor,Healthcare,Technician,25,Low,Medium,False,50927,55847,Modified,48,True,6,-3.1,4920,9.660887152198244,Senior,Medium,False
1518,E1519,23,Female,Bachelor,It,Devops engineer,1,Medium,Low,True,83767,86098,Unchanged,37,True,9,-2.75,2331,2.7827187317201285,Junior,Low,False
1519,E1520,36,Other,Phd,Manufacturing,Supervisor,13,Medium,Medium,False,45932,48456,Modified,54,True,6,10.28,2524,5.495079683009666,Senior,Medium,False
1520,E1521,24,Male,Bachelor,Finance,Auditor,0,High,High,True,59250,80517,Modified,46,True,7,22.47,21267,35.89367088607595,Junior,High,False
1521,E1522,38,Male,Phd,Retail,Cashier,13,High,Medium,False,75530,76795,Modified,40,False,9,-7.2,1265,1.674831192903482,Senior,Medium,False
1522,E1523,46,Male,Master,Marketing,Digital marketer,20,Medium,Medium,False,81357,85990,Modified,45,True,8,33.92,4633,5.694654424327347,Senior,Medium,False
1523,E1524,42,Female,Bachelor,Healthcare,Nurse,20,Medium,High,False,92028,90031,Unchanged,49,True,7,12.28,-1997,-2.1699917416438477,Senior,High,False
1524,E1525,52,Female,Bachelor,Manufacturing,Machine operator,28,High,Medium,True,45701,47841,Modified,50,True,4,36.86,2140,4.682610883788101,Senior,Medium,False
1525,E1526,26,Other,Phd,It,Data analyst,4,Low,Low,False,45021,47989,Unchanged,44,True,8,0.34,2968,6.59247906532507,Mid,Low,False
1526,E1527,47,Female,Bachelor,Healthcare,Nurse,21,Low,Low,True,79004,80218,Unchanged,44,False,5,7.14,1214,1.5366310566553592,Senior,Low,False
1527,E1528,52,Female,Phd,Education,Administrator,26,Low,High,False,33810,35508,Unchanged,51,False,8,33.75,1698,5.022182786157941,Senior,High,False
1528,E1529,53,Male,Bachelor,Healthcare,Doctor,28,High,Low,False,36163,37686,Unchanged,49,True,4,-11.78,1523,4.211486878854077,Senior,Low,False
1529,E1530,22,Female,Bachelor,It,Devops engineer,0,Medium,High,False,78348,88461,Unchanged,46,True,9,-4.5,10113,12.907795987134325,Junior,High,False
1530,E1531,29,Female,Phd,Education,Teacher,4,Low,Low,True,89405,95232,Unchanged,50,True,7,-17.57,5827,6.5175325764778265,Mid,Low,False
1531,E1532,28,Other,Bachelor,Finance,Accountant,4,High,Medium,True,88445,103672,Modified,54,False,7,-2.34,15227,17.21634914353553,Mid,Medium,False
1532,E1533,57,Male,Phd,It,Software engineer,33,Low,High,False,79116,82604,Unchanged,42,True,9,-1.91,3488,4.408716315283887,Senior,High,False
1533,E1534,59,Female,High school,Education,Administrator,36,High,Low,False,63615,75713,Unchanged,40,True,3,-0.26,12098,19.017527312740707,Senior,Low,False
1534,E1535,33,Other,Bachelor,Marketing,Seo specialist,9,High,Low,True,32365,41038,Unchanged,47,False,7,20.0,8673,26.797466398887686,Senior,Low,False
1535,E1536,51,Other,Bachelor,Manufacturing,Quality inspector,25,Medium,Low,False,61912,66372,Unchanged,36,True,6,31.22,4460,7.203773097299393,Senior,Low,False
1536,E1537,39,Male,Phd,Manufacturing,Supervisor,13,Medium,High,True,63298,66691,Unchanged,44,True,7,39.53,3393,5.360358937091219,Senior,High,False
1537,E1538,43,Other,Bachelor,Finance,Auditor,17,High,Medium,False,51686,45819,Modified,48,False,8,35.22,-5867,-11.351236311573734,Senior,Medium,False
1538,E1539,29,Female,Phd,Education,Professor,3,Low,Low,False,60226,62706,Unchanged,41,True,5,-13.71,2480,4.117822867200212,Mid,Low,False
1539,E1540,47,Male,Phd,Manufacturing,Supervisor,22,Low,Medium,False,30557,32345,Modified,42,True,5,29.96,1788,5.851359753902543,Senior,Medium,False
1540,E1541,49,Female,Phd,Marketing,Digital marketer,23,High,High,False,87500,88387,Modified,47,False,6,35.03,887,1.0137142857142856,Senior,High,False
1541,E1542,26,Female,Master,Healthcare,Nurse,2,High,High,True,100202,89409,Modified,49,True,9,27.61,-10793,-10.771242090976228,Junior,High,False
1542,E1543,52,Other,Phd,Education,Teacher,26,High,High,True,64928,88297,Replaced,35,False,8,36.3,23369,35.992175948743224,Senior,High,True
1543,E1544,36,Female,Master,Education,Professor,11,High,High,False,48361,38899,Replaced,49,False,6,-16.35,-9462,-19.565352246645023,Senior,High,True
1544,E1545,25,Female,Bachelor,Healthcare,Doctor,2,High,Low,False,38798,50797,Unchanged,54,True,3,-2.11,11999,30.926851899582452,Junior,Low,False
1545,E1546,29,Female,Master,Retail,Store manager,7,Medium,High,False,117638,124480,Unchanged,36,True,7,-0.5,6842,5.81614784338394,Senior,High,False
1546,E1547,25,Male,Phd,Education,Professor,0,Low,Medium,True,39649,41274,Modified,42,False,6,17.61,1625,4.098464021791218,Junior,Medium,False
1547,E1548,59,Male,Master,It,Software engineer,36,High,High,True,106215,140573,Replaced,42,False,8,-7.06,34358,32.34759685543473,Senior,High,True
1548,E1549,52,Male,Phd,Education,Teacher,30,High,Medium,False,81928,113454,Modified,47,True,5,16.23,31526,38.48012889366273,Senior,Medium,False
1549,E1550,46,Male,High school,Finance,Accountant,22,Medium,High,True,77396,84818,Unchanged,45,True,3,10.14,7422,9.589642875600807,Senior,High,False
1550,E1551,44,Female,Bachelor,Finance,Accountant,22,High,High,False,115782,117419,Replaced,47,True,6,-13.5,1637,1.413863985766354,Senior,High,True
1551,E1552,55,Female,Master,Finance,Auditor,32,Low,High,True,80355,77398,Unchanged,42,True,3,33.61,-2957,-3.6799203534316467,Senior,High,False
1552,E1553,55,Male,Bachelor,Manufacturing,Supervisor,30,Low,Low,False,116478,127503,Unchanged,48,True,8,-13.13,11025,9.465306753206614,Senior,Low,False
1553,E1554,44,Female,Phd,Healthcare,Nurse,18,Medium,High,True,88806,85656,Unchanged,47,False,6,29.52,-3150,-3.5470576312411324,Senior,High,False
1554,E1555,41,Other,Bachelor,Manufacturing,Quality inspector,19,Medium,High,False,66303,67600,Unchanged,36,True,9,-9.79,1297,1.9561709123267423,Senior,High,False
1555,E1556,59,Male,Phd,Education,Professor,33,Low,Low,True,68057,70391,Unchanged,44,False,9,-7.14,2334,3.4294782314824337,Senior,Low,False
1556,E1557,36,Other,Master,Finance,Auditor,12,Low,Low,False,53752,56342,Unchanged,51,False,7,37.25,2590,4.8184253609168035,Senior,Low,False
1557,E1558,30,Female,Bachelor,Education,Administrator,6,High,High,False,118406,102997,Replaced,35,True,8,15.79,-15409,-13.013698630136986,Mid,High,True
1558,E1559,51,Other,Master,It,Software engineer,25,Medium,Low,False,59203,56270,Unchanged,47,True,9,21.63,-2933,-4.954140837457562,Senior,Low,False
1559,E1560,29,Male,Bachelor,Retail,Sales associate,4,Low,Medium,False,105948,112647,Modified,50,True,4,18.92,6699,6.3229131271944725,Mid,Medium,False
1560,E1561,32,Female,High school,Education,Administrator,7,High,Low,True,49323,60231,Unchanged,52,True,7,30.14,10908,22.115443099568154,Senior,Low,False
1561,E1562,38,Other,High school,Education,Professor,14,Low,High,True,95408,99829,Unchanged,38,True,9,20.79,4421,4.63378333053832,Senior,High,False
1562,E1563,49,Female,Master,Education,Teacher,24,Medium,High,False,89316,84815,Unchanged,47,False,6,38.66,-4501,-5.039410631913655,Senior,High,False
1563,E1564,53,Other,High school,Finance,Accountant,27,Medium,Low,False,31614,30831,Unchanged,49,False,4,21.38,-783,-2.476750806604669,Senior,Low,False
1564,E1565,27,Male,Master,Healthcare,Technician,5,High,High,True,79648,82944,Modified,39,True,9,-10.3,3296,4.13820811570912,Mid,High,False
1565,E1566,54,Female,Phd,Education,Teacher,32,High,Low,False,52072,62260,Unchanged,48,False,5,34.87,10188,19.565217391304348,Senior,Low,False
1566,E1567,27,Other,High school,Retail,Cashier,3,Medium,Low,False,34960,37742,Unchanged,44,True,5,-2.45,2782,7.95766590389016,Mid,Low,False
1567,E1568,40,Other,High school,Healthcare,Technician,16,Low,High,True,47883,48972,Unchanged,44,True,5,-1.67,1089,2.2742935906271535,Senior,High,False
1568,E1569,55,Female,Master,Healthcare,Doctor,30,High,Medium,True,85031,73868,Modified,41,True,4,39.82,-11163,-13.128153261751596,Senior,Medium,False
1569,E1570,47,Female,Bachelor,Healthcare,Nurse,24,Low,Low,False,63525,65688,Unchanged,44,True,7,-18.7,2163,3.4049586776859506,Senior,Low,False
1570,E1571,37,Other,Master,It,Software engineer,15,Medium,Medium,False,30908,33696,Modified,42,False,7,39.08,2788,9.020318364177559,Senior,Medium,False
1571,E1572,43,Female,Bachelor,Finance,Accountant,20,High,Low,True,79323,95051,Unchanged,38,True,4,9.39,15728,19.827792695687254,Senior,Low,False
1572,E1573,55,Female,Master,Healthcare,Technician,32,Low,Low,False,96351,99440,Unchanged,48,True,9,-17.55,3089,3.2059864453923677,Senior,Low,False
1573,E1574,36,Other,High school,Marketing,Seo specialist,14,Medium,High,True,87183,84437,Unchanged,37,False,9,-6.79,-2746,-3.1496966151658006,Senior,High,False
1574,E1575,36,Other,Phd,Manufacturing,Machine operator,10,Low,Medium,False,94471,100728,Modified,50,True,9,3.56,6257,6.623196536503266,Senior,Medium,False
1575,E1576,27,Male,High school,Marketing,Digital marketer,4,Medium,High,False,63387,57628,Unchanged,36,True,3,-12.09,-5759,-9.085459163550885,Mid,High,False
1576,E1577,48,Male,Bachelor,Marketing,Digital marketer,22,Medium,Medium,False,102356,95402,Modified,41,True,4,19.61,-6954,-6.793934893899722,Senior,Medium,False
1577,E1578,33,Female,High school,Marketing,Seo specialist,11,High,Low,False,55976,68475,Unchanged,47,False,4,24.75,12499,22.32921251965128,Senior,Low,False
1578,E1579,56,Other,High school,Retail,Sales associate,34,Low,Medium,False,94814,94757,Modified,47,False,8,-11.71,-57,-0.06011770413651992,Senior,Medium,False
1579,E1580,26,Other,High school,Manufacturing,Machine operator,1,Medium,Medium,False,119439,108977,Modified,52,True,7,2.73,-10462,-8.759282981270774,Junior,Medium,False
1580,E1581,31,Other,Master,Marketing,Digital marketer,5,High,Low,True,52488,56196,Unchanged,38,False,4,34.65,3708,7.064471879286695,Mid,Low,False
1581,E1582,27,Male,High school,Education,Professor,2,Low,High,False,78478,78371,Unchanged,40,True,4,22.97,-107,-0.13634394352557405,Junior,High,False
1582,E1583,45,Other,Bachelor,Education,Professor,23,Low,Medium,False,82800,84035,Modified,52,False,7,9.58,1235,1.4915458937198067,Senior,Medium,False
1583,E1584,33,Female,Bachelor,Manufacturing,Quality inspector,9,High,High,True,83871,83496,Replaced,46,False,5,8.54,-375,-0.44711521264799514,Senior,High,True
1584,E1585,29,Female,Phd,Education,Teacher,4,High,Low,True,37470,49965,Unchanged,51,False,9,8.07,12495,33.3466773418735,Mid,Low,False
1585,E1586,53,Female,Master,Retail,Cashier,31,Low,Low,False,34300,36285,Unchanged,54,False,3,15.1,1985,5.7871720116618075,Senior,Low,False
1586,E1587,38,Female,High school,Marketing,Seo specialist,13,Low,Low,False,58804,61946,Unchanged,44,False,8,20.75,3142,5.343173933746003,Senior,Low,False
1587,E1588,49,Other,High school,Healthcare,Technician,27,High,Low,False,93146,111457,Unchanged,52,True,6,-0.63,18311,19.658385759989695,Senior,Low,False
1588,E1589,31,Other,High school,Healthcare,Nurse,8,High,High,True,32921,45331,Modified,40,True,5,10.69,12410,37.69630327146806,Senior,High,False
1589,E1590,52,Female,Phd,Manufacturing,Supervisor,30,Low,Medium,False,88596,89604,Modified,51,False,4,12.65,1008,1.1377488825680617,Senior,Medium,False
1590,E1591,55,Male,Phd,Manufacturing,Machine operator,32,Medium,Low,False,102467,107469,Unchanged,45,False,7,-9.85,5002,4.881571627938751,Senior,Low,False
1591,E1592,26,Male,High school,Education,Administrator,4,High,Medium,True,52320,49392,Modified,40,False,4,13.42,-2928,-5.596330275229358,Mid,Medium,False
1592,E1593,35,Female,Phd,It,Devops engineer,11,Medium,Low,True,99837,100892,Unchanged,44,False,3,37.6,1055,1.0567224576058976,Senior,Low,False
1593,E1594,29,Female,Bachelor,Manufacturing,Supervisor,7,Medium,Low,False,104092,102602,Unchanged,39,True,6,-3.75,-1490,-1.4314260461899089,Senior,Low,False
1594,E1595,38,Female,Phd,It,Data analyst,12,Low,Medium,False,76099,74575,Modified,53,False,7,-6.09,-1524,-2.002654436983403,Senior,Medium,False
1595,E1596,24,Female,Master,It,Devops engineer,2,Low,High,True,105166,102546,Unchanged,36,True,3,-9.13,-2620,-2.491299469410266,Junior,High,False
1596,E1597,34,Female,Bachelor,Finance,Investment analyst,8,Medium,Low,True,66776,79208,Unchanged,49,True,6,28.85,12432,18.617467353540192,Senior,Low,False
1597,E1598,57,Female,Phd,Healthcare,Technician,32,Medium,Medium,True,63289,72335,Modified,46,False,8,30.23,9046,14.293163108913081,Senior,Medium,False
1598,E1599,24,Other,Phd,Healthcare,Nurse,2,Medium,Low,True,81550,94846,Unchanged,50,True,8,-12.44,13296,16.30410790925812,Junior,Low,False
1599,E1600,24,Male,High school,It,Data analyst,2,High,High,False,48932,43900,Modified,53,True,5,22.05,-5032,-10.283658955284885,Junior,High,False
1600,E1601,33,Other,Bachelor,Marketing,Content creator,7,High,High,True,53016,67739,Replaced,53,False,5,-19.77,14723,27.770861626678737,Senior,High,True
1601,E1602,59,Female,Bachelor,Finance,Auditor,35,Low,Medium,False,94325,101586,Modified,44,True,5,-12.35,7261,7.697853167240923,Senior,Medium,False
1602,E1603,25,Other,Bachelor,Manufacturing,Quality inspector,3,Medium,High,True,40956,40133,Unchanged,53,True,5,33.97,-823,-2.009473581404434,Mid,High,False
1603,E1604,33,Male,Master,It,Software engineer,9,Low,Medium,True,86901,88400,Modified,44,True,5,-4.63,1499,1.7249513814570603,Senior,Medium,False
1604,E1605,24,Female,Phd,Retail,Cashier,0,Low,Medium,True,101835,100157,Modified,45,False,8,-16.66,-1678,-1.6477635390582805,Junior,Medium,False
1605,E1606,41,Other,Phd,Manufacturing,Quality inspector,17,High,Medium,False,116879,128301,Modified,50,True,4,21.4,11422,9.772499764713935,Senior,Medium,False
1606,E1607,34,Male,Master,Education,Teacher,10,High,Medium,False,69470,84917,Modified,52,True,9,9.55,15447,22.235497336979993,Senior,Medium,False
1607,E1608,58,Other,Master,Education,Professor,32,Medium,Low,True,61704,70946,Unchanged,49,False,6,4.11,9242,14.977959289511213,Senior,Low,False
1608,E1609,50,Other,Bachelor,Manufacturing,Machine operator,26,Medium,Medium,False,102793,99982,Modified,42,True,8,-9.86,-2811,-2.7346220073351297,Senior,Medium,False
1609,E1610,44,Female,Master,Healthcare,Nurse,18,Low,Low,False,41278,41905,Unchanged,50,False,3,-0.15,627,1.5189689422937158,Senior,Low,False
1610,E1611,40,Other,Bachelor,It,Software engineer,16,High,Medium,True,52191,50525,Modified,48,True,4,-11.24,-1666,-3.192121246958288,Senior,Medium,False
1611,E1612,47,Male,High school,Retail,Store manager,21,High,High,False,100022,119848,Modified,39,False,3,2.87,19826,19.82163923936734,Senior,High,False
1612,E1613,25,Other,High school,It,Software engineer,0,High,High,True,111455,125354,Replaced,40,True,7,-18.58,13899,12.470503790767575,Junior,High,True
1613,E1614,57,Male,Master,It,Data analyst,31,Low,Medium,False,95263,102157,Modified,43,False,6,36.09,6894,7.236807574819185,Senior,Medium,False
1614,E1615,50,Female,Master,Healthcare,Nurse,25,Medium,High,True,77147,80248,Unchanged,52,False,7,17.59,3101,4.019598947463932,Senior,High,False
1615,E1616,34,Female,High school,Marketing,Seo specialist,11,Low,Medium,True,91344,94519,Modified,39,False,7,36.92,3175,3.475871431073743,Senior,Medium,False
1616,E1617,27,Male,High school,Education,Professor,3,High,Medium,True,63071,53805,Modified,35,False,9,-18.42,-9266,-14.691379556372977,Mid,Medium,False
1617,E1618,42,Other,Master,Marketing,Content creator,18,High,Medium,True,106762,117769,Modified,36,False,6,24.88,11007,10.3098480732845,Senior,Medium,False
1618,E1619,43,Male,Master,Marketing,Seo specialist,21,High,High,False,60314,57975,Replaced,45,False,3,0.86,-2339,-3.8780382664058095,Senior,High,True
1619,E1620,46,Other,Bachelor,It,Data analyst,23,Low,High,False,104420,106921,Unchanged,42,True,5,27.15,2501,2.3951350316031412,Senior,High,False
1620,E1621,48,Female,Master,It,Devops engineer,23,Low,High,True,52161,54374,Unchanged,39,False,4,9.93,2213,4.242633385096144,Senior,High,False
1621,E1622,24,Male,Phd,Healthcare,Doctor,0,Medium,Medium,True,71552,85376,Modified,52,False,8,30.62,13824,19.32021466905188,Junior,Medium,False
